waveobs	flux	err
652.9139999933052	1e-10	0.0
652.9149999933052	0.9796857457931557	0.0
652.9159999933051	0.9790709874952875	0.0
652.9169999933051	0.9784048757084901	0.0
652.9179999933051	0.9777039336890568	0.0
652.9189999933051	0.9769937510938318	0.0
652.919999993305	0.976307623057945	0.0
652.920999993305	0.9756825366925436	0.0
652.921999993305	0.9751532821944269	0.0
652.922999993305	0.974746735157484	0.0
652.923999993305	0.9744785264581575	0.0
652.9249999933049	0.9743530426016312	0.0
652.9259999933049	0.9743659501303676	0.0
652.9269999933049	0.9745075198409543	0.0
652.9279999933049	0.9747653094116036	0.0
652.9289999933048	0.9751256351100204	0.0
652.9299999933048	0.975573996482855	0.0
652.9309999933048	0.9760949325891282	0.0
652.9319999933048	0.9766717742783855	0.0
652.9329999933047	0.9772866476116874	0.0
652.9339999933047	0.9779207986099019	0.0
652.9349999933047	0.9785553554983112	0.0
652.9359999933047	0.9791723427286103	0.0
652.9369999933047	0.9797557884711081	0.0
652.9379999933046	0.9802927135630973	0.0
652.9389999933046	0.9807738172284304	0.0
652.9399999933046	0.9811937458139323	0.0
652.9409999933046	0.9815509247779336	0.0
652.9419999933045	0.9818470238736023	0.0
652.9429999933045	0.9820861869175643	0.0
652.9439999933045	0.9822741783483266	0.0
652.9449999933045	0.9824175809975082	0.0
652.9459999933044	0.982523136402025	0.0
652.9469999933044	0.9825972682278524	0.0
652.9479999933044	0.9826457860524258	0.0
652.9489999933044	0.9826737391557098	0.0
652.9499999933043	0.982685379061397	0.0
652.9509999933043	0.9826841912406284	0.0
652.9519999933043	0.9826729647031852	0.0
652.9529999933043	0.9826538780346108	0.0
652.9539999933043	0.9826285887352795	0.0
652.9549999933042	0.9825983184532702	0.0
652.9559999933042	0.9825639301581865	0.0
652.9569999933042	0.9825259952397866	0.0
652.9579999933042	0.9824848496402631	0.0
652.9589999933041	0.9824406388655412	0.0
652.9599999933041	0.9823933522401095	0.0
652.9609999933041	0.9823428470989917	0.0
652.9619999933041	0.9822888637385272	0.0
