         1 314.130000 685.910000  37.411000   0.014000 936.597000  108575.809000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 225.090000 902.210000  37.712000   0.012000 913.619000   82265.870000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  92.250000 589.540000  38.980000   0.036000 913.621000   25594.644000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  79.800000 565.160000  38.812000   0.033000 911.575000   29881.145000         OK  12.000000   0.000000  90.000000   annulus     circle
         5 315.800000 685.800000  37.406000   0.016000 942.240000  109005.927000         OK  12.000000   0.000000  90.000000   annulus     circle
         6 226.880000 902.010000  37.727000   0.013000 916.491000   81107.216000         OK  12.000000   0.000000  90.000000   annulus     circle
         7  93.820000 589.390000  38.997000   0.038000 912.678000   25186.211000         OK  12.000000   0.000000  90.000000   annulus     circle
         8  81.420000 565.120000  38.703000   0.029000 909.156000   33013.353000         OK  12.000000   0.000000  90.000000   annulus     circle
         9 314.610000 685.650000  37.481000   0.017000 948.600000  101739.344000         OK  12.000000   0.000000  90.000000   annulus     circle
         10 225.890000 902.010000  37.740000   0.014000 925.755000   80154.745000         OK  12.000000   0.000000  90.000000   annulus     circle
         11  92.720000 589.310000  38.974000   0.039000 920.906000   25738.788000         OK  12.000000   0.000000  90.000000   annulus     circle
         12  80.350000 564.980000  38.826000   0.035000 921.310000   29473.556000         OK  12.000000   0.000000  90.000000   annulus     circle
         13 309.980000 715.060000  37.257000   0.011000 851.290000  125126.841000         OK  12.000000   0.000000  90.000000   annulus     circle
         14 305.480000 948.780000  37.619000   0.011000 840.119000   89659.511000         OK  12.000000   0.000000  90.000000   annulus     circle
         15  67.940000 705.670000  38.943000   0.038000 835.131000   26478.384000         OK  12.000000   0.000000  90.000000   annulus     circle
         16  47.620000 687.680000  38.616000   0.025000 829.707000   35767.388000         OK  12.000000   0.000000  90.000000   annulus     circle
         17 309.600000 719.170000  37.269000   0.013000 958.590000  123682.777000         OK  12.000000   0.000000  90.000000   annulus     circle
         18 343.410000 950.900000  37.561000   0.011000 930.871000   94547.989000         OK  12.000000   0.000000  90.000000   annulus     circle
         19  69.560000 749.580000  38.881000   0.036000 930.687000   28016.942000         OK  12.000000   0.000000  90.000000   annulus     circle
         20  46.450000 735.120000  38.648000   0.026000 929.917000   34751.797000         OK  12.000000   0.000000  90.000000   annulus     circle
         21 309.220000 714.750000  37.270000   0.014000 1019.794000  123558.405000         OK  12.000000   0.000000  90.000000   annulus     circle
         22 342.950000 946.210000  37.615000   0.012000 997.720000   89922.555000         OK  12.000000   0.000000  90.000000   annulus     circle
         23  69.020000 745.100000  38.881000   0.038000 991.108000   28024.817000         OK  12.000000   0.000000  90.000000   annulus     circle
         24  45.970000 730.630000  38.616000   0.026000 987.458000   35772.323000         OK  12.000000   0.000000  90.000000   annulus     circle
