waveobs	flux	err
394.76716	1e-10	0.0
394.76815999999997	0.9448983226905445	0.0
394.76915999999994	0.9427708198661744	0.0
394.7701599999999	0.9404944696716918	0.0
394.7711599999999	0.9382800272292161	0.0
394.7721599999999	0.9363696848239209	0.0
394.77315999999985	0.9349457367827421	0.0
394.7741599999998	0.9340886006798333	0.0
394.7751599999998	0.9338124939011534	0.0
394.7761599999998	0.934114423254385	0.0
394.77715999999975	0.9349798372268543	0.0
394.77815999999973	0.9363497984209569	0.0
394.7791599999997	0.9380861994620467	0.0
394.7801599999997	0.9399707726600235	0.0
394.78115999999966	0.9417549755574067	0.0
394.78215999999964	0.943238570179111	0.0
394.7831599999996	0.9443285887234968	0.0
394.7841599999996	0.9450431921194064	0.0
394.78515999999956	0.9454678867521593	0.0
394.78615999999954	0.9457006872803613	0.0
394.7871599999995	0.9458157883898806	0.0
394.7881599999995	0.9458504556766761	0.0
394.78915999999947	0.9458039940777169	0.0
394.79015999999945	0.9456377467987692	0.0
394.7911599999994	0.9452729848314377	0.0
394.7921599999994	0.9445912333891546	0.0
394.7931599999994	0.9434453656048588	0.0
394.79415999999935	0.9416876254695847	0.0
394.7951599999993	0.9392121481110046	0.0
394.7961599999993	0.935998314802288	0.0
394.7971599999993	0.9321352132668758	0.0
394.79815999999926	0.9278129252798231	0.0
394.79915999999923	0.9232818447093047	0.0
394.8001599999992	0.918797085443624	0.0
394.8011599999992	0.9145707637411197	0.0
394.80215999999916	0.910747668053378	0.0
394.80315999999914	0.9074060128279194	0.0
394.8041599999991	0.9045741468279719	0.0
394.8051599999991	0.9022513256108649	0.0
394.80615999999907	0.9004244121565405	0.0
394.80715999999904	0.8990779082733048	0.0
394.808159999999	0.8981984818550349	0.0
394.809159999999	0.8977763484379075	0.0
394.810159999999	0.897805456714039	0.0
394.81115999999895	0.8982835886278117	0.0
394.8121599999989	0.8992128040514266	0.0
394.8131599999989	0.9006001370343039	0.0
394.8141599999989	0.9024578257041652	0.0
394.81515999999885	0.9048014942154964	0.0
394.81615999999883	0.9076439078293354	0.0
394.8171599999988	0.9109820730520669	0.0
394.8181599999988	0.914777700509248	0.0
394.81915999999876	0.9189357633989131	0.0
394.82015999999874	0.9232912618150714	0.0
394.8211599999987	0.9276161283797592	0.0
394.8221599999987	0.9316524610753825	0.0
394.82315999999867	0.9351655303059628	0.0
394.82415999999864	0.9379973378464105	0.0
394.8251599999986	0.9400982233481917	0.0
394.8261599999986	0.9415238719493166	0.0
394.82715999999857	0.9424021897533522	0.0
394.82815999999855	0.9428876681109514	0.0
394.8291599999985	0.9431225175007851	0.0
394.8301599999985	0.9432154211248048	0.0
394.8311599999985	0.9432378065281012	0.0
394.83215999999845	0.9432308439615942	0.0
394.83315999999843	0.9432156564219846	0.0
394.8341599999984	0.943202026884874	0.0
394.8351599999984	0.9431940460469331	0.0
394.83615999999836	0.9431930345523072	0.0
394.83715999999833	0.9431986881981566	0.0
394.8381599999983	0.9432093546162131	0.0
394.8391599999983	0.9432221303798864	0.0
394.84015999999826	0.9432332111355752	0.0
394.84115999999824	0.943238620408697	0.0
394.8421599999982	0.9432351223810206	0.0
394.8431599999982	0.9432209278309551	0.0
394.84415999999817	0.9431958514136904	0.0
394.84515999999815	0.9431608358767959	0.0
394.8461599999981	0.9431170331196925	0.0
394.8471599999981	0.9430647421175153	0.0
394.8481599999981	0.9430024449212431	0.0
394.84915999999805	0.9429261140230257	0.0
394.850159999998	0.9428290187985796	0.0
394.851159999998	0.9427023500782922	0.0
394.852159999998	0.942536827714746	0.0
394.85315999999796	0.9423248325565515	0.0
394.85415999999793	0.9420616320939984	0.0
394.8551599999979	0.941743455749975	0.0
394.8561599999979	0.9413601704488185	0.0
394.85715999999786	0.9408816310814846	0.0
394.85815999999784	0.9402397157456476	0.0
394.8591599999978	0.9393123640023889	0.0
394.8601599999978	0.9379200511639737	0.0
394.86115999999777	0.9358456307251874	0.0
394.86215999999774	0.9328817071414635	0.0
394.8631599999977	0.9288958235796703	0.0
394.8641599999977	0.9238896196779145	0.0
394.8651599999977	0.9180242874924284	0.0
394.86615999999765	0.911596956336915	0.0
394.8671599999976	0.9049756169758904	0.0
394.8681599999976	0.8985197170039637	0.0
394.8691599999976	0.8925174196033566	0.0
394.87015999999755	0.8871578001673102	0.0
394.87115999999753	0.8825370982085171	0.0
394.8721599999975	0.8786847979959244	0.0
394.8731599999975	0.8755931723894309	0.0
394.87415999999746	0.8732398840749255	0.0
394.87515999999744	0.8716007668986057	0.0
394.8761599999974	0.8706546660745995	0.0
394.8771599999974	0.8703836969222261	0.0
394.87815999999737	0.8707720177649999	0.0
394.87915999999734	0.8718054903239107	0.0
394.8801599999973	0.8734736285508002	0.0
394.8811599999973	0.87577367581	0.0
394.88215999999727	0.8787144861343921	0.0
394.88315999999725	0.8823158262843753	0.0
394.8841599999972	0.8865980158944351	0.0
394.8851599999972	0.8915588454982833	0.0
394.8861599999972	0.8971402464362432	0.0
394.88715999999715	0.9031952278506817	0.0
394.88815999999713	0.909472163412466	0.0
394.8891599999971	0.9156325988664507	0.0
394.8901599999971	0.9213067548284808	0.0
394.89115999999706	0.9261717316768722	0.0
394.89215999999703	0.9300224981693653	0.0
394.893159999997	0.9328063575159974	0.0
394.894159999997	0.9346091872481354	0.0
394.89515999999696	0.9356053846648356	0.0
394.89615999999694	0.9359978519181668	0.0
394.8971599999969	0.9359719860994478	0.0
394.8981599999969	0.9356736929201879	0.0
394.89915999999687	0.9352076319778412	0.0
394.90015999999684	0.9346459992490549	0.0
