waveobs	flux	err
442.64499999827746	1e-10	0.0
442.64599999827743	0.9884184253537331	0.0
442.6469999982774	0.9880003141841472	0.0
442.6479999982774	0.9875509579303751	0.0
442.64899999827736	0.987113889231873	0.0
442.64999999827734	0.9867479094466586	0.0
442.6509999982773	0.9865095320119173	0.0
442.6519999982773	0.9864337346098999	0.0
442.65299999827727	0.9865274468107487	0.0
442.65399999827724	0.9867777345574631	0.0
442.6549999982772	0.987164340193614	0.0
442.6559999982772	0.9876678789806765	0.0
442.6569999982772	0.9882724756486694	0.0
442.65799999827715	0.9889651628067245	0.0
442.6589999982771	0.9897340342989761	0.0
442.6599999982771	0.9905660616526097	0.0
442.6609999982771	0.991445028177286	0.0
442.66199999827705	0.9923500195574388	0.0
442.66299999827703	0.9932550618275553	0.0
442.663999998277	0.994130411390112	0.0
442.664999998277	0.9949455741262763	0.0
442.66599999827696	0.9956734589251696	0.0
442.66699999827694	0.9962944808337628	0.0
442.6679999982769	0.9967992815960305	0.0
442.6689999982769	0.9971891775173422	0.0
442.66999999827686	0.9974742798227481	0.0
442.67099999827684	0.9976700318006057	0.0
442.6719999982768	0.9977932852742152	0.0
442.6729999982768	0.9978588866395737	0.0
442.67399999827677	0.997877245989525	0.0
442.67499999827675	0.9978528338523764	0.0
442.6759999982767	0.9977832244956257	0.0
442.6769999982767	0.9976582487046239	0.0
442.6779999982767	0.997458966906254	0.0
442.67899999827665	0.9971564207349993	0.0
442.6799999982766	0.9967103872845202	0.0
442.6809999982766	0.9960685953875539	0.0
442.6819999982766	0.9951670221370157	0.0
442.68299999827656	0.9939319121357998	0.0
442.68399999827653	0.9922839926706389	0.0
442.6849999982765	0.9901449718523204	0.0
442.6859999982765	0.9874458522858827	0.0
442.68699999827646	0.9841359989993217	0.0
442.68799999827644	0.9801914452393662	0.0
442.6889999982764	0.9756207686024018	0.0
442.6899999982764	0.9704671101989056	0.0
442.69099999827637	0.9648055117270076	0.0
442.69199999827634	0.9587355667155282	0.0
442.6929999982763	0.952370211577302	0.0
442.6939999982763	0.9458221109710349	0.0
442.6949999982763	0.9391893883281495	0.0
442.69599999827625	0.932542407922757	0.0
442.6969999982762	0.925913041189252	0.0
442.6979999982762	0.9192875145990534	0.0
442.6989999982762	0.9126036606489214	0.0
442.69999999827616	0.9057531684658359	0.0
442.70099999827613	0.8985891168806288	0.0
442.7019999982761	0.8909385091388515	0.0
442.7029999982761	0.8826186916025122	0.0
442.70399999827606	0.8734556407495752	0.0
442.70499999827604	0.8633015261579031	0.0
442.705999998276	0.8520490445491752	0.0
442.706999998276	0.8396408474381861	0.0
442.70799999827597	0.8260736804725373	0.0
442.70899999827594	0.8113981203586927	0.0
442.7099999982759	0.7957155639182413	0.0
442.7109999982759	0.7791741604461863	0.0
442.71199999827587	0.7619647581322017	0.0
442.71299999827585	0.7443169664029001	0.0
442.7139999982758	0.7264945224476896	0.0
442.7149999982758	0.7087886584517554	0.0
442.7159999982758	0.6915083196694527	0.0
442.71699999827575	0.6749668783981981	0.0
442.71799999827573	0.6594661590061512	0.0
442.7189999982757	0.6452796738207458	0.0
442.7199999982757	0.6326375039127049	0.0
442.72099999827566	0.6217150081926734	0.0
442.72199999827563	0.6126266409221195	0.0
442.7229999982756	0.6054250313507958	0.0
442.7239999982756	0.6001046116025454	0.0
442.72499999827556	0.5966087388956589	0.0
442.72599999827554	0.5948393857866607	0.0
442.7269999982755	0.5946687725971379	0.0
442.7279999982755	0.5959524756873099	0.0
442.72899999827547	0.5985434148211414	0.0
442.72999999827545	0.6023057697659129	0.0
442.7309999982754	0.6071275097353173	0.0
442.7319999982754	0.6129300614206709	0.0
442.7329999982754	0.619673818017378	0.0
442.73399999827535	0.62735868526997	0.0
442.7349999982753	0.636019531982811	0.0
442.7359999982753	0.645717070870614	0.0
442.7369999982753	0.6565251847673172	0.0
442.73799999827526	0.6685159798269174	0.0
442.73899999827523	0.6817439556306414	0.0
442.7399999982752	0.6962307562222358	0.0
442.7409999982752	0.711952080483558	0.0
442.74199999827516	0.7288284192097113	0.0
442.74299999827514	0.7467211498136681	0.0
442.7439999982751	0.7654349526676025	0.0
442.7449999982751	0.7847264865284004	0.0
442.74599999827507	0.8043180220609004	0.0
442.74699999827504	0.8239137294887539	0.0
442.747999998275	0.8432159667758399	0.0
442.748999998275	0.8619393704142141	0.0
442.749999998275	0.8798216099743102	0.0
442.75099999827495	0.8966308830391282	0.0
442.7519999982749	0.9121711279074823	0.0
442.7529999982749	0.9262862177553449	0.0
442.7539999982749	0.9388640282373447	0.0
442.75499999827485	0.9498404331210316	0.0
442.75599999827483	0.9592023325353497	0.0
442.7569999982748	0.9669881689356382	0.0
442.7579999982748	0.9732843785944589	0.0
442.75899999827476	0.9782169806131202	0.0
442.75999999827474	0.9819388161860225	0.0
442.7609999982747	0.9846143272274896	0.0
442.7619999982747	0.9864046324424551	0.0
442.76299999827467	0.9874556430871525	0.0
442.76399999827464	0.9878910677462001	0.0
442.7649999982746	0.9878107620472711	0.0
442.7659999982746	0.987293523865761	0.0
442.76699999827457	0.9864025576034315	0.0
442.76799999827455	0.9851916116930503	0.0
442.7689999982745	0.9837101454902536	0.0
442.7699999982745	0.9820065627419285	0.0
442.7709999982745	0.9801292921693021	0.0
442.77199999827445	0.9781260994126513	0.0
442.77299999827443	0.9760423713305447	0.0
442.7739999982744	0.9739192018553984	0.0
442.7749999982744	0.9717919691275875	0.0
442.77599999827436	0.9696898072226814	0.0
442.77699999827433	0.9676360412650846	0.0
442.7779999982743	0.965649366985808	0.0
