         1 318.570000 703.350000  37.778000   0.014000 552.229000   77422.436000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 264.330000 930.740000  37.966000   0.013000 542.331000   65120.027000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  84.500000 642.590000  39.336000   0.042000 535.584000   18426.476000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  68.360000 620.460000  39.000000   0.032000 535.318000   25127.717000         OK  12.000000   0.000000  90.000000   annulus     circle
         1 317.790000 699.510000  37.806000   0.019000 556.595000   75474.267000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 263.630000 926.910000  37.957000   0.014000 532.524000   65672.582000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  83.540000 638.930000  39.392000   0.046000 529.349000   17514.003000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  67.400000 616.910000  39.041000   0.031000 529.078000   24178.840000         OK  12.000000   0.000000  90.000000   annulus     circle
         1 315.410000 695.860000  37.770000   0.016000 562.578000   77957.504000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 260.460000 923.430000  38.010000   0.013000 541.201000   62534.684000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  80.070000 635.180000  39.413000   0.044000 537.080000   17176.734000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  64.280000 613.340000  39.115000   0.033000 536.606000   22602.623000         OK  12.000000   0.000000  90.000000   annulus     circle
         1 309.210000 718.440000  37.697000   0.016000 567.671000   83376.328000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 318.270000 952.110000  37.873000   0.011000 551.575000   70924.921000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  67.000000 723.360000  39.262000   0.037000 547.953000   19728.688000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  45.730000 706.720000  39.013000   0.033000 549.996000   24830.567000         OK  12.000000   0.000000  90.000000   annulus     circle
         1 309.030000 715.420000  37.918000   0.041000 3180.273000   68030.834000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 366.750000 942.370000  37.976000   0.028000 3126.330000   64501.633000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  73.270000 771.430000  39.284000   0.092000 3115.508000   19335.809000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  48.910000 758.950000  39.090000   0.076000 3115.127000   23131.176000         OK  12.000000   0.000000  90.000000   annulus     circle
         1 307.110000 709.690000  38.228000   0.065000 7213.242000   51138.479000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 364.610000 936.410000  37.891000   0.041000 7132.159000   69731.179000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  71.800000 766.120000  39.178000   0.122000 7132.959000   21315.189000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  47.000000 753.570000  38.793000   0.080000 7120.947000   30386.389000         OK  12.000000   0.000000  90.000000   annulus     circle
