         5 342.990000 658.210000  37.436000   0.023000 1761.294000  106030.425000         OK  12.000000   0.000000  90.000000   annulus     circle
         6 211.430000 851.690000  37.552000   0.014000 1712.791000   95327.880000         OK  12.000000   0.000000  90.000000   annulus     circle
         7 144.460000 518.760000  38.771000   0.041000 1710.894000   31007.259000         OK  12.000000   0.000000  90.000000   annulus     circle
         8 137.070000 492.390000  38.542000   0.035000 1705.073000   38303.670000         OK  12.000000   0.000000  90.000000   annulus     circle
