Filename,Ca II K,Fe I,Ca I,Hγ,He I,He II
D:\progs\fuzzy-chainsaw\2024_2025\Spectroscopy\stars_2\DATA\star01.fits,11.60827199859036,0.8034506167155548,1.1509920513073701,2.582888948547983,0.27441766485986874,0.06302993464886265
D:\progs\fuzzy-chainsaw\2024_2025\Spectroscopy\stars_2\DATA\star02.fits,3.870749728388448,0.30166060791756344,0.500674958766119,19.515583121147767,0.2134039846562144,0.017889360515317088
D:\progs\fuzzy-chainsaw\2024_2025\Spectroscopy\stars_2\DATA\star03.fits,0.18549321959645887,-0.05356124922941592,0.023819830410404114,2.333949300452712,0.16449126686160973,0.8003176142215489
D:\progs\fuzzy-chainsaw\2024_2025\Spectroscopy\stars_2\DATA\star04.fits,7.258105125024358,0.5274670965085637,0.8476602443211725,7.292151579384575,0.3085463627641969,0.04103435870468841
D:\progs\fuzzy-chainsaw\2024_2025\Spectroscopy\stars_2\DATA\star05.fits,16.00823713772282,2.3363346857487994,3.248331877716783,1.9228691899584387,0.23145465392808479,0.17901744370394457
D:\progs\fuzzy-chainsaw\2024_2025\Spectroscopy\stars_2\DATA\star06.fits,0.0035002069253959244,0.015805963929553423,0.01504778146542549,6.08129035658133,1.3076529703558868,-0.0005824752251749256
