waveobs	flux	err
394.76716	1e-10	0.0
394.76815999999997	0.4438299591443397	0.0
394.76915999999994	0.4116144645082565	0.0
394.7701599999999	0.3737720377160593	0.0
394.7711599999999	0.3319680966441394	0.0
394.7721599999999	0.28892436921596026	0.0
394.77315999999985	0.247408644571138	0.0
394.7741599999998	0.2093042018179728	0.0
394.7751599999998	0.17554304739960702	0.0
394.7761599999998	0.14659637845441953	0.0
394.77715999999975	0.1228358903854408	0.0
394.77815999999973	0.10456395821415997	0.0
394.7791599999997	0.09187250477504517	0.0
394.7801599999997	0.08449063457895181	0.0
394.78115999999966	0.08175338226423222	0.0
394.78215999999964	0.08271281716196237	0.0
394.7831599999996	0.08634469244190762	0.0
394.7841599999996	0.09174110709942986	0.0
394.78515999999956	0.09820670742384677	0.0
394.78615999999954	0.10525305012726952	0.0
394.7871599999995	0.11254000123105665	0.0
394.7881599999995	0.1198128941066576	0.0
394.78915999999947	0.12685588028735603	0.0
394.79015999999945	0.1334615254471884	0.0
394.7911599999994	0.1394143984694554	0.0
394.7921599999994	0.14449154184634835	0.0
394.7931599999994	0.14848316046244805	0.0
394.79415999999935	0.1512293865009959	0.0
394.7951599999993	0.1526593256865741	0.0
394.7961599999993	0.15281547278621618	0.0
394.7971599999993	0.1518532839461906	0.0
394.79815999999926	0.1500168550606639	0.0
394.79915999999923	0.14759938489207194	0.0
394.8001599999992	0.14489904891680017	0.0
394.8011599999992	0.14218011266383407	0.0
394.80215999999916	0.13964749511186447	0.0
394.80315999999914	0.13743912007280662	0.0
394.8041599999991	0.1356338987563804	0.0
394.8051599999991	0.1342675868871069	0.0
394.80615999999907	0.13334800099422653	0.0
394.80715999999904	0.1328650978872848	0.0
394.808159999999	0.13279649096116095	0.0
394.809159999999	0.1331114865805394	0.0
394.810159999999	0.13377594161518713	0.0
394.81115999999895	0.13475814291030597	0.0
394.8121599999989	0.13603481633921632	0.0
394.8131599999989	0.13759651835979825	0.0
394.8141599999989	0.13945123990498737	0.0
394.81515999999885	0.14162313207030883	0.0
394.81615999999883	0.14414201399661325	0.0
394.8171599999988	0.14702207973707065	0.0
394.8181599999988	0.15023511746700072	0.0
394.81915999999876	0.15368992531275108	0.0
394.82015999999874	0.15722959973795764	0.0
394.8211599999987	0.16065066030849873	0.0
394.8221599999987	0.16373774718998294	0.0
394.82315999999867	0.1663020144753667	0.0
394.82415999999864	0.16821260716721376	0.0
394.8251599999986	0.16941493893850548	0.0
394.8261599999986	0.16993274448140266	0.0
394.82715999999857	0.1698534590977533	0.0
394.82815999999855	0.1693008309226557	0.0
394.8291599999985	0.16840380333507537	0.0
394.8301599999985	0.16727220064532208	0.0
394.8311599999985	0.1659854063022803	0.0
394.83215999999845	0.164593189011872	0.0
394.83315999999843	0.1631231622889145	0.0
394.8341599999984	0.16158902824120186	0.0
394.8351599999984	0.15999602079090813	0.0
394.83615999999836	0.1583423965603782	0.0
394.83715999999833	0.15661756802112406	0.0
394.8381599999983	0.15479888047953982	0.0
394.8391599999983	0.15285011111986208	0.0
394.84015999999826	0.15072456981664162	0.0
394.84115999999824	0.1483733393249304	0.0
394.8421599999982	0.1457555274921752	0.0
394.8431599999982	0.1428450983815276	0.0
394.84415999999817	0.13963030272374	0.0
394.84515999999815	0.13610644601759167	0.0
394.8461599999981	0.13226722619560918	0.0
394.8471599999981	0.12810063223252696	0.0
394.8481599999981	0.12359202377656617	0.0
394.84915999999805	0.1187323405037797	0.0
394.850159999998	0.11352673005884675	0.0
394.851159999998	0.10799945208188143	0.0
394.852159999998	0.1021936016781434	0.0
394.85315999999796	0.09616700798597212	0.0
394.85415999999793	0.08998711818440804	0.0
394.8551599999979	0.08372735237470803	0.0
394.8561599999979	0.07746579901650391	0.0
394.85715999999786	0.07128513455666738	0.0
394.85815999999784	0.06527132333443741	0.0
394.8591599999978	0.05950899378862582	0.0
394.8601599999978	0.05407380759642221	0.0
394.86115999999777	0.04902543110607067	0.0
394.86215999999774	0.04440614608189546	0.0
394.8631599999977	0.04024769317742131	0.0
394.8641599999977	0.03658375056794132	0.0
394.8651599999977	0.03346119187312954	0.0
394.86615999999765	0.030942968698601202	0.0
394.8671599999976	0.029099201801577185	0.0
394.8681599999976	0.027988505936132245	0.0
394.8691599999976	0.027635927105301696	0.0
394.87015999999755	0.028015417397268316	0.0
394.87115999999753	0.02904333275746277	0.0
394.8721599999975	0.030585830023052544	0.0
394.8731599999975	0.03247836368671747	0.0
394.87415999999746	0.03455133678955822	0.0
394.87515999999744	0.03665459003492022	0.0
394.8761599999974	0.03867590418546842	0.0
394.8771599999974	0.04055283586213746	0.0
394.87815999999737	0.04227900408035079	0.0
394.87915999999734	0.04390406912066739	0.0
394.8801599999973	0.045524324294797865	0.0
394.8811599999973	0.047262404508578465	0.0
394.88215999999727	0.04924050169574946	0.0
394.88315999999725	0.051556855613585056	0.0
394.8841599999972	0.05427447207318087	0.0
