         1 305.800000 681.960000  37.234000   0.013000 530.355000  127783.494000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    1   1.5 2.0
         2 216.420000 898.340000  37.850000   0.012000 493.902000   72449.686000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    2   1.5 2.0
         3  82.020000 586.210000  39.233000   0.037000 490.481000   20272.940000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    3   1.5 2.0
         4  69.450000 562.090000  38.916000   0.028000 488.988000   27147.867000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    4   1.5 2.0
