         1 309.070000 610.960000  37.241000   0.014000 1058.225000  126984.041000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 204.660000 820.280000  37.539000   0.011000 1033.761000   96499.055000         OK  12.000000   0.000000  90.000000   annulus     circle
         3  94.450000 498.930000  38.911000   0.038000 1027.019000   27261.064000         OK  12.000000   0.000000  90.000000   annulus     circle
         4  83.830000 473.770000  38.562000   0.029000 1023.390000   37614.579000         OK  12.000000   0.000000  90.000000   annulus     circle
         5 309.370000 609.570000  37.238000   0.014000 1034.543000  127276.086000         OK  12.000000   0.000000  90.000000   annulus     circle
         6 205.160000 818.850000  37.552000   0.012000 1017.884000   95299.555000         OK  12.000000   0.000000  90.000000   annulus     circle
         7  94.990000 497.480000  38.862000   0.034000 1008.450000   28523.089000         OK  12.000000   0.000000  90.000000   annulus     circle
         8  84.250000 472.450000  38.590000   0.028000 1004.533000   36655.804000         OK  12.000000   0.000000  90.000000   annulus     circle
         9 308.030000 608.930000  37.219000   0.012000 1036.740000  129584.206000         OK  12.000000   0.000000  90.000000   annulus     circle
        10 203.820000 818.260000  37.557000   0.011000 1019.156000   94917.025000         OK  12.000000   0.000000  90.000000   annulus     circle
        11  93.550000 496.850000  38.842000   0.033000 1012.502000   29058.592000         OK  12.000000   0.000000  90.000000   annulus     circle
        12  82.860000 471.760000  38.570000   0.027000 1010.395000   37314.207000         OK  12.000000   0.000000  90.000000   annulus     circle
        13 289.430000 647.810000  37.248000   0.012000 958.460000  126171.031000         OK  12.000000   0.000000  90.000000   annulus     circle
        14 265.810000 880.410000  37.565000   0.011000 944.530000   94228.840000         OK  12.000000   0.000000  90.000000   annulus     circle
        15  49.340000 618.510000  38.912000   0.034000 943.069000   27238.112000         OK  12.000000   0.000000  90.000000   annulus     circle
        16  30.500000 598.700000  38.700000   0.029000 941.847000   33101.261000         OK  12.000000   0.000000  90.000000   annulus     circle
        17 280.270000 658.850000  37.262000   0.012000 1082.067000  124535.086000         OK  12.000000   0.000000  90.000000   annulus     circle
        18 295.440000 892.140000  37.601000   0.012000 1062.099000   91105.625000         OK  12.000000   0.000000  90.000000   annulus     circle
        19  38.670000 669.580000  38.862000   0.036000 1055.826000   28511.300000         OK  12.000000   0.000000  90.000000   annulus     circle
        20  16.740000 653.230000  38.642000   0.030000 1061.225000   34935.209000         OK  12.000000   0.000000  90.000000   annulus     circle
        21 279.390000 655.050000  37.340000   0.020000 1287.827000  115909.401000         OK  12.000000   0.000000  90.000000   annulus     circle
        22 294.840000 888.390000  37.614000   0.013000 1255.410000   90004.206000         OK  12.000000   0.000000  90.000000   annulus     circle
        23  37.860000 665.930000  38.797000   0.038000 1241.264000   30280.501000         OK  12.000000   0.000000  90.000000   annulus     circle
        24  16.000000 649.620000  38.692000   0.037000 1246.686000   33361.320000         OK  12.000000   0.000000  90.000000   annulus     circle
