         1 367.820000 652.220000  37.833000   0.020000 453.561000   73561.572000         OK  12.000000   0.000000  90.000000   annulus     circle
         2 343.330000 884.990000  37.908000   0.011000 426.011000   68670.791000         OK  12.000000   0.000000  90.000000   annulus     circle
         3 126.940000 623.250000  39.356000   0.039000 421.728000   18100.948000         OK  12.000000   0.000000  90.000000   annulus     circle
         4 107.990000 603.630000  38.980000   0.027000 420.357000   25584.249000         OK  12.000000   0.000000  90.000000   annulus     circle
         5 365.110000 651.460000  37.840000   0.021000 454.878000   73142.588000         OK  12.000000   0.000000  90.000000   annulus     circle
         6 340.490000 884.180000  37.899000   0.011000 425.889000   69274.674000         OK  12.000000   0.000000  90.000000   annulus     circle
         7 123.830000 622.590000  39.281000   0.037000 419.179000   19385.709000         OK  12.000000   0.000000  90.000000   annulus     circle
         8 104.980000 603.000000  38.960000   0.028000 418.398000   26064.500000         OK  12.000000   0.000000  90.000000   annulus     circle
         9 362.930000 647.690000  37.800000   0.015000 440.958000   75825.864000         OK  12.000000   0.000000  90.000000   annulus     circle
         10 339.120000 880.370000  37.884000   0.011000 427.663000   70208.858000         OK  12.000000   0.000000  90.000000   annulus     circle
         11 122.460000 618.740000  39.338000   0.038000 422.359000   18391.112000         OK  12.000000   0.000000  90.000000   annulus     circle
         12 103.600000 599.120000  38.915000   0.027000 419.897000   27170.782000         OK  12.000000   0.000000  90.000000   annulus     circle
         13 364.020000 655.630000  37.845000   0.015000 447.240000   72810.236000         OK  12.000000   0.000000  90.000000   annulus     circle
         14 403.500000 886.120000  37.884000   0.010000 431.654000   70240.430000         OK  12.000000   0.000000  90.000000   annulus     circle
         15 124.630000 691.970000  39.304000   0.036000 426.994000   18987.293000         OK  12.000000   0.000000  90.000000   annulus     circle
         16 101.150000 678.120000  38.926000   0.025000 425.109000   26901.956000         OK  12.000000   0.000000  90.000000   annulus     circle
         17 354.320000 652.490000  37.910000   0.023000 951.666000   68544.289000         OK  12.000000   0.000000  90.000000   annulus     circle
         18 427.700000 874.260000  37.947000   0.016000 929.105000   66224.538000         OK  12.000000   0.000000  90.000000   annulus     circle
         19 122.980000 723.940000  39.306000   0.049000 921.746000   18954.983000         OK  12.000000   0.000000  90.000000   annulus     circle
         20  97.660000 713.850000  38.948000   0.039000 918.415000   26359.482000         OK  12.000000   0.000000  90.000000   annulus     circle
