waveobs	flux	err
394.76716	1e-10	0.0
394.76815999999997	0.5213402758768826	0.0
394.76915999999994	0.49768979486499626	0.0
394.7701599999999	0.47118333116369315	0.0
394.7711599999999	0.4437612644893096	0.0
394.7721599999999	0.41800661889950613	0.0
394.77315999999985	0.39617996967697044	0.0
394.7741599999998	0.37953579115505703	0.0
394.7751599999998	0.36846092687681486	0.0
394.7761599999998	0.36299653712782304	0.0
394.77715999999975	0.363141956200341	0.0
394.77815999999973	0.3688384661316946	0.0
394.7791599999997	0.37981152485871766	0.0
394.7801599999997	0.39542876367858326	0.0
394.78115999999966	0.4146921007646023	0.0
394.78215999999964	0.4363850922263848	0.0
394.7831599999996	0.45931026689022936	0.0
394.7841599999996	0.48248298587771177	0.0
394.78515999999956	0.5051833180539443	0.0
394.78615999999954	0.5268693041396713	0.0
394.7871599999995	0.54703350969586	0.0
394.7881599999995	0.5650886090321846	0.0
394.78915999999947	0.5803235146239929	0.0
394.79015999999945	0.5919334980106552	0.0
394.7911599999994	0.5991152307825546	0.0
394.7921599999994	0.6012096062737096	0.0
394.7931599999994	0.5978531413374552	0.0
394.79415999999935	0.5890785955383702	0.0
394.7951599999993	0.5753186331981062	0.0
394.7961599999993	0.557316340500309	0.0
394.7971599999993	0.5359964116806445	0.0
394.79815999999926	0.5123598521220639	0.0
394.79915999999923	0.4874296065807024	0.0
394.8001599999992	0.4622290741220326	0.0
394.8011599999992	0.43775670240946263	0.0
394.80215999999916	0.4149361010141175	0.0
394.80315999999914	0.39455176320572505	0.0
394.8041599999991	0.3771974844036121	0.0
394.8051599999991	0.36325601255081735	0.0
394.80615999999907	0.3529064747956223	0.0
394.80715999999904	0.34614243570721487	0.0
394.808159999999	0.3427876738340907	0.0
394.809159999999	0.3425107067899752	0.0
394.810159999999	0.3448497808704446	0.0
394.81115999999895	0.349261878720943	0.0
394.8121599999989	0.3552023338511625	0.0
394.8131599999989	0.3622256781127422	0.0
394.8141599999989	0.37007652327581075	0.0
394.81515999999885	0.378725353315215	0.0
394.81615999999883	0.3883165359822246	0.0
394.8171599999988	0.39903808157851467	0.0
394.8181599999988	0.410970874496025	0.0
394.81915999999876	0.42399200733778636	0.0
394.82015999999874	0.43777437043195233	0.0
394.8211599999987	0.4518650552402168	0.0
394.8221599999987	0.4657849311895622	0.0
394.82315999999867	0.4790993737695681	0.0
394.82415999999864	0.4914506270246271	0.0
394.8251599999986	0.5025755829790829	0.0
394.8261599999986	0.5123328059309948	0.0
394.82715999999857	0.5207369027288241	0.0
394.82815999999855	0.5279750288092413	0.0
394.8291599999985	0.534381659532558	0.0
394.8301599999985	0.5403725031488339	0.0
394.8311599999985	0.5463650509370684	0.0
394.83215999999845	0.5527199753123484	0.0
394.83315999999843	0.5597206618791083	0.0
394.8341599999984	0.5675816315882463	0.0
394.8351599999984	0.5764582575919286	0.0
394.83615999999836	0.5864307987344811	0.0
394.83715999999833	0.5974562863538384	0.0
394.8381599999983	0.6093117786940453	0.0
394.8391599999983	0.6215717595336876	0.0
394.84015999999826	0.633653417331789	0.0
394.84115999999824	0.6449277166531078	0.0
394.8421599999982	0.6548541115166213	0.0
394.8431599999982	0.6630786845755936	0.0
394.84415999999817	0.6694505340403714	0.0
394.84515999999815	0.673950883934133	0.0
394.8461599999981	0.6765725813820749	0.0
394.8471599999981	0.6772113088987783	0.0
394.8481599999981	0.6756212116644106	0.0
394.84915999999805	0.671452674300655	0.0
394.850159999998	0.6643492650049484	0.0
394.851159999998	0.6540560117196845	0.0
394.852159999998	0.6404932797991216	0.0
394.85315999999796	0.6237752487021165	0.0
394.85415999999793	0.6041816553813086	0.0
394.8551599999979	0.5821065990584897	0.0
394.8561599999979	0.5580028758584498	0.0
394.85715999999786	0.5323264611334796	0.0
394.85815999999784	0.5054807622738858	0.0
394.8591599999978	0.4777696827111975	0.0
394.8601599999978	0.4493801930104511	0.0
394.86115999999777	0.4204113236670273	0.0
394.86215999999774	0.39094426611312355	0.0
394.8631599999977	0.36112516020043445	0.0
394.8641599999977	0.3312284970083025	0.0
394.8651599999977	0.3016860470708274	0.0
394.86615999999765	0.2730854259437651	0.0
394.8671599999976	0.24614615669549247	0.0
394.8681599999976	0.22167041702132323	0.0
394.8691599999976	0.2004586076321388	0.0
394.87015999999755	0.18319228303121254	0.0
394.87115999999753	0.1703134272852025	0.0
394.8721599999975	0.1619447157271339	0.0
394.8731599999975	0.15788143182016082	0.0
394.87415999999746	0.157651842828285	0.0
394.87515999999744	0.16061832132675086	0.0
394.8761599999974	0.16609215011347664	0.0
394.8771599999974	0.173446640817246	0.0
394.87815999999737	0.18221363417052175	0.0
394.87915999999734	0.19213882533654675	0.0
394.8801599999973	0.20317456243574114	0.0
394.8811599999973	0.21541580407618752	0.0
394.88215999999727	0.2290153686812568	0.0
394.88315999999725	0.24411829119160394	0.0
394.8841599999972	0.2608280149282141	0.0
394.8851599999972	0.2791873079195237	0.0
394.8861599999972	0.2991530169888709	0.0
394.88715999999715	0.32056428263598025	0.0
394.88815999999713	0.3431212001303328	0.0
394.8891599999971	0.3663857087157597	0.0
394.8901599999971	0.38979836678310803	0.0
394.89115999999706	0.41269806402430015	0.0
394.89215999999703	0.43434673229449844	0.0
394.893159999997	0.4539815103149604	0.0
394.894159999997	0.47091436776980417	0.0
394.89515999999696	0.4846624305834202	0.0
394.89615999999694	0.4950465907715867	0.0
394.8971599999969	0.5021890399387577	0.0
394.8981599999969	0.5063939219304826	0.0
394.89915999999687	0.5079732819028381	0.0
394.90015999999684	0.507117770259528	0.0
