         1 351.150000 673.940000  37.277000   0.011000 927.434000  122802.591000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    1   1.5 2.0
         2 278.920000 896.380000  37.568000   0.011000 911.823000   93935.549000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    2   1.5 2.0
         3 122.330000 594.900000  38.901000   0.034000 910.039000   27517.721000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    3   1.5 2.0
         4 108.050000 571.540000  38.615000   0.026000 909.412000   35812.055000         OK  12.000000   0.000000  90.000000   annulus     circle
#ANN    4   1.5 2.0
