0.166330	8.303351	1.000000
0.168340	8.307279	1.000000
0.170340	8.303439	1.000000
0.172340	8.304520	1.000000
0.174350	8.305687	1.000000
0.176350	8.303316	1.000000
0.178360	8.304170	1.000000
0.180360	8.305325	1.000000
0.182360	8.303277	1.000000
0.184370	8.304726	1.000000
0.186370	8.303999	1.000000
0.188380	8.302213	1.000000
0.190380	8.307042	1.000000
0.192380	8.304543	1.000000
0.194390	8.304379	1.000000
0.196390	8.302475	1.000000
0.198400	8.303122	1.000000
0.200400	8.303205	1.000000
0.202400	8.303173	1.000000
0.204410	8.303444	1.000000
0.206410	8.303794	1.000000
0.208420	8.303233	1.000000
0.210420	8.304400	1.000000
0.212420	8.305636	1.000000
0.214430	8.304390	1.000000
0.216430	8.304456	1.000000
0.218440	8.304181	1.000000
0.220440	8.302467	1.000000
0.222440	8.304878	1.000000
0.224450	8.304780	1.000000
0.226450	8.303853	1.000000
0.228460	8.303149	1.000000
0.230460	8.304843	1.000000
0.232460	8.302903	1.000000
0.234470	8.303675	1.000000
0.236470	8.304954	1.000000
0.238480	8.303812	1.000000
0.240480	8.304544	1.000000
0.242480	8.304949	1.000000
0.244490	8.304845	1.000000
0.246490	8.302629	1.000000
0.248500	8.305266	1.000000
0.250500	8.304987	1.000000
0.252500	8.305367	1.000000
0.254510	8.303218	1.000000
0.256510	8.303043	1.000000
0.258520	8.304362	1.000000
0.260520	8.302515	1.000000
0.262520	8.304190	1.000000
0.264530	8.304299	1.000000
0.266530	8.303587	1.000000
0.268540	8.303257	1.000000
0.270540	8.302669	1.000000
0.272540	8.305169	1.000000
0.274550	8.305339	1.000000
0.276550	8.304781	1.000000
0.278560	8.303634	1.000000
0.280560	8.303110	1.000000
0.282560	8.304000	1.000000
0.284570	8.302145	1.000000
0.286570	8.303839	1.000000
0.288580	8.302967	1.000000
0.290580	8.306649	1.000000
0.292580	8.304065	1.000000
0.294590	8.304668	1.000000
0.296590	8.305085	1.000000
0.298600	8.304753	1.000000
0.300600	8.304457	1.000000
0.302600	8.304072	1.000000
0.304610	8.305513	1.000000
0.306610	8.304690	1.000000
0.308620	8.304018	1.000000
0.310620	8.301464	1.000000
0.312620	8.305097	1.000000
0.314630	8.303043	1.000000
0.316630	8.305753	1.000000
0.318640	8.305047	1.000000
0.320640	8.305126	1.000000
0.322640	8.304908	1.000000
0.324650	8.304577	1.000000
0.326650	8.304369	1.000000
0.328660	8.304582	1.000000
0.330660	8.303911	1.000000
0.332660	8.303741	1.000000
0.334670	8.306140	1.000000
0.336670	8.304493	1.000000
0.338680	8.305769	1.000000
0.340680	8.302058	1.000000
0.342680	8.304261	1.000000
0.344690	8.305307	1.000000
0.346690	8.303772	1.000000
0.348700	8.304940	1.000000
0.350700	8.304436	1.000000
0.352700	8.304042	1.000000
0.354710	8.306220	1.000000
0.356710	8.305432	1.000000
0.358720	8.304832	1.000000
0.360720	8.305428	1.000000
0.362720	8.305068	1.000000
0.364730	8.303266	1.000000
0.366730	8.304092	1.000000
0.368740	8.303437	1.000000
0.370740	8.303783	1.000000
0.372740	8.303693	1.000000
0.374750	8.303304	1.000000
0.376750	8.302295	1.000000
0.378760	8.303960	1.000000
0.380760	8.302682	1.000000
0.382760	8.300880	1.000000
0.384770	8.303814	1.000000
0.386770	8.306126	1.000000
0.388780	8.304211	1.000000
0.390780	8.305040	1.000000
0.392780	8.304921	1.000000
0.394790	8.304405	1.000000
0.396790	8.306284	1.000000
0.398800	8.303590	1.000000
0.400800	8.305180	1.000000
0.402800	8.304183	1.000000
0.404810	8.303788	1.000000
0.406810	8.303920	1.000000
0.408820	8.305344	1.000000
0.410820	8.302633	1.000000
0.412820	8.304157	1.000000
0.414830	8.304338	1.000000
0.416830	8.302567	1.000000
0.418840	8.305216	1.000000
0.420840	8.306513	1.000000
0.422840	8.303897	1.000000
0.424850	8.302822	1.000000
0.426850	8.303572	1.000000
0.428860	8.304623	1.000000
0.430860	8.303922	1.000000
0.432860	8.304341	1.000000
0.434870	8.305155	1.000000
0.436870	8.303886	1.000000
0.438880	8.305190	1.000000
0.440880	8.303545	1.000000
0.442880	8.305851	1.000000
0.444890	8.303555	1.000000
0.446890	8.303494	1.000000
0.448900	8.304772	1.000000
0.450900	8.305575	1.000000
0.452900	8.305478	1.000000
0.454910	8.303709	1.000000
0.456910	8.304890	1.000000
0.458920	8.306043	1.000000
0.460920	8.303631	1.000000
0.462920	8.302808	1.000000
0.464930	8.304936	1.000000
0.466930	8.302959	1.000000
0.468940	8.305194	1.000000
0.470940	8.303922	1.000000
0.472940	8.304992	1.000000
0.474950	8.304776	1.000000
0.476950	8.301964	1.000000
0.478960	8.302504	1.000000
0.480960	8.305939	1.000000
0.482960	8.304811	1.000000
0.484970	8.302408	1.000000
0.486970	8.302479	1.000000
0.488980	8.306157	1.000000
0.490980	8.306958	1.000000
0.492980	8.305258	1.000000
0.494990	8.304393	1.000000
0.496990	8.303116	1.000000
0.499000	8.304296	1.000000
0.501000	8.303805	1.000000
0.503000	8.304522	1.000000
0.505010	8.303298	1.000000
0.507010	8.303546	1.000000
0.509020	8.303276	1.000000
0.511020	8.305210	1.000000
0.513020	8.304094	1.000000
0.515030	8.304422	1.000000
0.517030	8.303914	1.000000
0.519040	8.305836	1.000000
0.521040	8.304852	1.000000
0.523040	8.301360	1.000000
0.525050	8.302486	1.000000
0.527050	8.303723	1.000000
0.529060	8.304836	1.000000
0.531060	8.303827	1.000000
0.533060	8.304199	1.000000
0.535070	8.302418	1.000000
0.537070	8.302946	1.000000
0.539080	8.304032	1.000000
0.541080	8.303980	1.000000
0.543080	8.304370	1.000000
0.545090	8.302798	1.000000
0.547090	8.305141	1.000000
0.549100	8.303912	1.000000
0.551100	8.305328	1.000000
0.553100	8.304613	1.000000
0.555110	8.302297	1.000000
0.557110	8.306335	1.000000
0.559120	8.304788	1.000000
0.561120	8.303022	1.000000
0.563120	8.303520	1.000000
0.565130	8.302835	1.000000
0.567130	8.304002	1.000000
0.569140	8.304909	1.000000
0.571140	8.305260	1.000000
0.573140	8.305371	1.000000
0.575150	8.305016	1.000000
0.577150	8.304058	1.000000
0.579160	8.304454	1.000000
0.581160	8.305119	1.000000
0.583160	8.302004	1.000000
0.585170	8.304261	1.000000
0.587170	8.302905	1.000000
0.589180	8.301838	1.000000
0.591180	8.306245	1.000000
0.593180	8.301942	1.000000
0.595190	8.304081	1.000000
0.597190	8.304465	1.000000
0.599200	8.303737	1.000000
0.601200	8.304433	1.000000
0.603200	8.304175	1.000000
0.605210	8.303595	1.000000
0.607210	8.304419	1.000000
0.609220	8.304849	1.000000
0.611220	8.303019	1.000000
0.613220	8.302736	1.000000
0.615230	8.304367	1.000000
0.617230	8.304226	1.000000
0.619240	8.303882	1.000000
0.621240	8.306151	1.000000
0.623240	8.305438	1.000000
0.625250	8.303140	1.000000
0.627250	8.302725	1.000000
0.629260	8.304131	1.000000
0.631260	8.304050	1.000000
0.633260	8.304265	1.000000
0.635270	8.303932	1.000000
0.637270	8.303838	1.000000
0.639280	8.302339	1.000000
0.641280	8.302203	1.000000
0.643280	8.303105	1.000000
0.645290	8.301975	1.000000
0.647290	8.305405	1.000000
0.649300	8.301436	1.000000
0.651300	8.305350	1.000000
0.653300	8.303801	1.000000
0.655310	8.305473	1.000000
0.657310	8.304293	1.000000
0.659320	8.303714	1.000000
0.661320	8.305811	1.000000
0.663320	8.304620	1.000000
0.665330	8.301839	1.000000
0.667330	8.305245	1.000000
0.669340	8.302893	1.000000
0.671340	8.304655	1.000000
0.673340	8.304728	1.000000
0.675350	8.303005	1.000000
0.677350	8.305364	1.000000
0.679360	8.305303	1.000000
0.681360	8.304640	1.000000
0.683360	8.304847	1.000000
0.685370	8.303321	1.000000
0.687370	8.303608	1.000000
0.689380	8.303499	1.000000
0.691380	8.305856	1.000000
0.693380	8.303779	1.000000
0.695390	8.304801	1.000000
0.697390	8.303539	1.000000
0.699400	8.302326	1.000000
0.701400	8.303429	1.000000
0.703400	8.303428	1.000000
0.705410	8.306625	1.000000
0.707410	8.304345	1.000000
0.709420	8.304477	1.000000
0.711420	8.304669	1.000000
0.713420	8.302566	1.000000
0.715430	8.303613	1.000000
0.717430	8.304447	1.000000
0.719440	8.304162	1.000000
0.721440	8.301153	1.000000
0.723440	8.302120	1.000000
0.725450	8.303920	1.000000
0.727450	8.304189	1.000000
0.729460	8.304467	1.000000
0.731460	8.303487	1.000000
0.733460	8.303501	1.000000
0.735470	8.303462	1.000000
0.737470	8.302360	1.000000
0.739480	8.303277	1.000000
0.741480	8.304254	1.000000
0.743480	8.304265	1.000000
0.745490	8.302889	1.000000
0.747490	8.304135	1.000000
0.749500	8.302848	1.000000
0.751500	8.303154	1.000000
0.753500	8.303660	1.000000
0.755510	8.304451	1.000000
0.757510	8.305221	1.000000
0.759520	8.302582	1.000000
0.761520	8.304198	1.000000
0.763520	8.302944	1.000000
0.765530	8.304496	1.000000
0.767530	8.303398	1.000000
0.769540	8.302721	1.000000
0.771540	8.303274	1.000000
0.773540	8.304408	1.000000
0.775550	8.304439	1.000000
0.777550	8.303427	1.000000
0.779560	8.304452	1.000000
0.781560	8.301970	1.000000
0.783560	8.304973	1.000000
0.785570	8.302296	1.000000
0.787570	8.305268	1.000000
0.789580	8.303872	1.000000
0.791580	8.303780	1.000000
0.793580	8.305568	1.000000
0.795590	8.304000	1.000000
0.797590	8.304412	1.000000
0.799600	8.305719	1.000000
0.801600	8.304366	1.000000
0.803600	8.304117	1.000000
0.805610	8.302466	1.000000
0.807610	8.304080	1.000000
0.809620	8.304743	1.000000
0.811620	8.303097	1.000000
0.813620	8.303068	1.000000
0.815630	8.304043	1.000000
0.817630	8.302623	1.000000
0.819640	8.303702	1.000000
0.821640	8.303959	1.000000
0.823640	8.302839	1.000000
0.825650	8.303255	1.000000
0.827650	8.304890	1.000000
0.829660	8.303998	1.000000
0.831660	8.304209	1.000000
0.833660	8.304894	1.000000
0.835670	8.301132	1.000000
0.837670	8.303945	1.000000
0.839680	8.305094	1.000000
0.841680	8.305169	1.000000
0.843680	8.303062	1.000000
0.845690	8.301813	1.000000
0.847690	8.305051	1.000000
0.849700	8.303608	1.000000
0.851700	8.305193	1.000000
0.853700	8.303348	1.000000
0.855710	8.305118	1.000000
0.857710	8.303940	1.000000
0.859720	8.305266	1.000000
0.861720	8.303764	1.000000
0.863720	8.304175	1.000000
0.865730	8.306844	1.000000
0.867730	8.305394	1.000000
0.869740	8.302079	1.000000
0.871740	8.302433	1.000000
0.873740	8.306182	1.000000
0.875750	8.304691	1.000000
0.877750	8.302675	1.000000
0.879760	8.305386	1.000000
0.881760	8.303110	1.000000
0.883760	8.305244	1.000000
0.885770	8.302270	1.000000
0.887770	8.305017	1.000000
0.889780	8.305366	1.000000
0.891780	8.303739	1.000000
0.893780	8.302265	1.000000
0.895790	8.305345	1.000000
0.897790	8.301364	1.000000
0.899800	8.303336	1.000000
0.901800	8.302783	1.000000
0.903800	8.303737	1.000000
0.905810	8.303421	1.000000
0.907810	8.304576	1.000000
0.909820	8.303388	1.000000
0.911820	8.304727	1.000000
0.913820	8.304104	1.000000
0.915830	8.304119	1.000000
0.917830	8.304322	1.000000
0.919840	8.303391	1.000000
0.921840	8.303176	1.000000
0.923840	8.305012	1.000000
0.925850	8.302240	1.000000
0.927850	8.305780	1.000000
0.929860	8.303400	1.000000
0.931860	8.305276	1.000000
0.933860	8.303452	1.000000
0.935870	8.304684	1.000000
0.937870	8.302390	1.000000
0.939880	8.305165	1.000000
0.941880	8.303800	1.000000
0.943880	8.304047	1.000000
0.945890	8.305704	1.000000
0.947890	8.304717	1.000000
0.949900	8.304826	1.000000
0.951900	8.305717	1.000000
0.953900	8.304253	1.000000
0.955910	8.305610	1.000000
0.957910	8.302029	1.000000
0.959920	8.304114	1.000000
0.961920	8.304335	1.000000
0.963920	8.303866	1.000000
0.965930	8.303464	1.000000
0.967930	8.302331	1.000000
0.969940	8.305013	1.000000
0.971940	8.303975	1.000000
0.973940	8.304296	1.000000
0.975950	8.304969	1.000000
0.977950	8.307471	1.000000
0.979960	8.309482	1.000000
0.981960	8.309628	1.000000
0.983960	8.312124	1.000000
0.985970	8.312272	1.000000
0.987970	8.314577	1.000000
0.989980	8.316225	1.000000
0.991980	8.314674	1.000000
0.993980	8.316813	1.000000
0.995990	8.313930	1.000000
0.997990	8.315823	1.000000
1.000000	8.316185	1.000000
