0.000000	-48.265600
0.052630	-48.378500       
0.105260	-48.467867
0.157900	-48.462220
0.210530	-48.477900
0.263160	-48.513930
0.315790	-48.501249        
0.368420	-48.435700
0.421060	-48.402900
0.473690	-48.282800
0.526320	-48.301700
0.578950	-48.116800
0.631580	-48.126000
0.684220	-48.187480
0.736850	-47.972800
0.789480	-48.123600
0.842110	-48.058870
0.894740	-48.248880
0.947380	-48.206470
